x,y
1924374.4606293023,967709.9772371149
1924374.4294775818,967709.9437585924
1924374.39001413,967709.9020992453
1924374.3512733704,967709.8605870955
1924374.3199389235,967709.8276029789
1924374.2840446138,967709.7914655372
1924374.2759910251,967709.7833269613
1924374.2447311212,967709.7511064332
1924374.2052389672,967709.7101896353
1924374.1648409977,967709.669723193
1924374.1252424177,967709.6296105431
1924374.0963178556,967709.6013392991
1924374.0555553099,967709.5616347448
1924374.0140701518,967709.5217623571
1924373.817741712,967709.3316441266
1924373.7838503784,967709.2985676074
1924373.741231712,967709.2579069107
1924373.69869261,967709.2167101513
1924373.6601923816,967709.1797993369
1924373.626197566,967709.1467636772
1924373.5838898232,967709.1058566257
1924373.5412187001,967709.0654020219
1924373.4997609677,967709.0251171432
1924373.4532309908,967708.9805835842
1924373.4201613672,967708.9487686467
1924373.377748869,967708.9082325256
1924373.3356695333,967708.8683784642
1924373.2931001396,967708.8283368443
1924373.2591812224,967708.7957140686
1924373.2205742444,967708.7596899109
1924373.1774657627,967708.7187797606
1924373.1355744165,967708.677069758
1924373.0934751513,967708.6356890252
1924373.0599444883,967708.6028614482
1924373.0227887167,967708.5656257501
1924373.0144779435,967708.5571973656
1924372.9811541615,967708.5243087016
1924372.9473131357,967708.4915830754
1924372.906453333,967708.4503102783
1924372.865284285,967708.4088506202
1924372.8243180516,967708.3683819668
1924372.795369974,967708.339512361
1924372.7544571562,967708.2985900635
1924372.7138546223,967708.2575864448
1924372.6726056917,967708.2167453655
1924372.640161421,967708.1835300233
1924372.6159499576,967708.1588665406
1924372.5702730236,967708.1141712338
1924372.455768495,967707.9996673791
1924372.3080930198,967707.8461484383
1924372.12222434,967707.6497991353
1924372.0110599105,967707.5332452107
1924371.9346813909,967707.452226208
1924371.863242377,967707.3763836994
1924371.8237036788,967707.3341464036
1924371.7920609543,967707.3007278534
1924371.7483037645,967707.2538944735
1924371.7170771142,967707.2197554944
1924371.709102455,967707.2112458859
1924371.676971423,967707.1771859315
1924371.6379487736,967707.1350950347
1924371.6062837252,967707.1007686934
1924371.5709899052,967707.0629831742
1924371.5302625294,967707.0208650617
1924371.4908547383,967706.9781744156
1924371.450978811,967706.9363071453
1924371.4107936346,967706.8942530135
1924371.38368032,967706.8651841951
1924371.3446839019,967706.8229902481
1924371.3052177546,967706.7820322671
1924371.2663209906,967706.7407876694
1924371.236099099,967706.7073333482
1924371.1976155434,967706.6661109768
1924371.1638436443,967706.6288677067
1924371.1341633939,967706.5956217754
1924371.1266526452,967706.5873821453
1924371.096351587,967706.5543607407
1924371.0737943917,967706.5294148257
1924371.043518126,967706.4966616998
1924371.0056277146,967706.455689178
1924370.9709241677,967706.4188961602
1924370.9403892835,967706.3862245536
1924370.902371952,967706.3446739075
1924370.8644055652,967706.3033091213
1924370.8262841934,967706.2619437391
1924370.8000489555,967706.2329195676
1924370.7624445932,967706.1914530327
1924370.7246583002,967706.1502746125
1924370.6865099056,967706.1092185704
1924370.6477190189,967706.067314226
1924370.6247739673,967706.0424699587
1924370.581818248,967705.9954539954
1924370.5428243843,967705.9525999011
1924370.5036705972,967705.9110242301
1924370.4724925845,967705.8776693548
1924370.434323941,967705.8351691546
1924370.3992882695,967705.7974258827
1924370.3389270848,967705.7291972447
1924370.3003475459,967705.6860765672
1924370.2618435076,967705.6434719207
1924370.2316739976,967705.6098321232
1924370.1973115131,967705.5716788606
1924370.1588539528,967705.5304153193
1924370.1277250508,967705.497720784
1924370.0892678099,967705.4563747235
1924370.0516865705,967705.4156096795
1924370.0172179735,967705.3781780414
1924369.98704687,967705.3449508322
1924369.9492388985,967705.3026995775
1924369.872586229,967705.2191007631
1924369.8417705628,967705.1855616164
1924369.8059807108,967705.1491357237
1924369.7672885251,967705.1084282717
1924369.7283615544,967705.0683181763
1924369.689202671,967705.0280627732
1924369.6582238097,967704.9966478489
1924369.5454287538,967704.8809540025
1924369.4433911853,967704.7755546677
1924369.4076032485,967704.7386336648
1924369.367078779,967704.6974859074
1924369.3345836615,967704.6640640451
1924369.3018572663,967704.6303318402
1924369.2607174132,967704.588005814
1924369.2272642558,967704.555178507
1924369.1894904878,967704.5174452739
1924369.1480928122,967704.4749944702
1924369.1058157054,967704.4328497085
1924369.0639239796,967704.3912428112
1924369.02200332,967704.3504403596
1924368.9926410122,967704.3218166815
1924368.9842780235,967704.3135324956
1924368.9518313757,967704.2809360037
1924368.9107904646,967704.2397449831
1924368.86961697,967704.1994405282
1924368.83611072,967704.16698435
1924368.8036613634,967704.1350892531
1924368.7575722823,967704.0901034973
1924368.7163976727,967704.0500878489
1924368.6832510561,967704.0181487995
1924368.641690425,967703.9777603248
1924368.6002576707,967703.937702422
1924368.5714891478,967703.9091635579
1924368.5219985067,967703.8620810518
1924368.4805895905,967703.8225389827
1924368.439666988,967703.78415405
1924368.4068526588,967703.7531239864
1924368.3698410492,967703.7186944359
1924368.361604901,967703.7110090008
1924368.3284027954,967703.6800599562
1924368.2866795291,967703.6416513004
1924368.27826233,967703.6340270509
1924368.2527274687,967703.610926284
1924368.2117540035,967703.5723348558
1924368.1411791437,967703.5068310873
1924368.1003118707,967703.467497401
1924368.0599344992,967703.4283925345
1924368.0194770047,967703.3899681389
1924367.9792273506,967703.351235101
1924367.9554766216,967703.3276667446
1924367.9102029556,967703.2855722833
1924367.8689423262,967703.2477636687
1924367.8280956221,967703.2097916197
1924367.7946095455,967703.1788002135
1924367.761638641,967703.1481821379
1924367.7164187897,967703.1055308771
1924367.7082609276,967703.0976394434
1924367.6755024882,967703.0655162198
1924367.634663518,967703.0255431202
1924367.5941361915,967702.9851380038
1924367.5531205558,967702.9440914763
1924367.5244792728,967702.9160482079
1924367.4829172932,967702.8760104226
1924367.4413041302,967702.8358486621
1924367.399844756,967702.7959969423
1924367.3666202528,967702.7641607267
1924367.3338641275,967702.731439249
1924367.2887013578,967702.6873853925
1924367.247141614,967702.6467699796
1924367.214434993,967702.6146056949
1924367.1732360756,967702.5741979748
1924367.1319583924,967702.5341200273
1924367.095781573,967702.4975688369
1924367.0640316382,967702.4651606932
1924367.0238928832,967702.424468253
1924366.9849168153,967702.3836977911
1924366.9444968777,967702.3422409679
1924366.9206453813,967702.3180120678
1924366.8838770965,967702.2807778114
1924366.8433270515,967702.23956804
1924366.8027994863,967702.1992248015
1924366.762298309,967702.158737258
1924366.721953472,967702.1178996116
1924366.6942160989,967702.0899010911
1924366.6543847579,967702.0498699892
1924366.615560966,967702.0098015203
1924366.584661202,967701.9779742863
1924366.5455756763,967701.9387918802
1924366.514596349,967701.9075007106
1924366.472843198,967701.8634600225
1924366.4420468367,967701.8316125574
1924366.366307196,967701.7523906971
1924366.2626155624,967701.6472324473
1924366.131751876,967701.5148411513
1924366.0523832254,967701.4322219887
1924366.0223078853,967701.4009549402
1924365.9131473114,967701.2872554901
1924365.8445575885,967701.2160655665
1924365.8072329198,967701.1757553269
1924365.76931208,967701.1359791568
1924365.7462591752,967701.1123103357
1924365.7052276873,967701.0686850224
1924365.6684682593,967701.0291608932
1924365.6316535785,967700.990564888
1924365.565974163,967700.921593585
1924365.5335107085,967700.886665848
1924365.498681065,967700.8490883698
1924365.4702029051,967700.8189414889
1924365.4283780106,967700.7734151748
1924365.3993081453,967700.7426471191
1924365.3703415203,967700.7119000925
1924365.330469771,967700.6689600362
1924365.3008095545,967700.6372201005
1924365.2636864267,967700.5982309388
1924365.226873106,967700.5592842271
1924365.190034593,967700.5201723827
1924365.1639996378,967700.4927993242
1924365.126982784,967700.4530472686
1924365.0896302152,967700.4132732886
1924365.0521494513,967700.3732512568
1924365.014308816,967700.3327739773
1924364.9922401807,967700.3084075485
1924364.9511649315,967700.2627397216
1924364.9139706139,967700.2221205326
1924364.8766986462,967700.1815423036
1924364.8472753707,967700.1486480193
1924364.8105728694,967700.1077625474
1924364.777290501,967700.0708511877
1924364.7402022998,967700.0295103728
1924364.703085633,967699.9888502237
1924364.6733775844,967699.9561198746
1924364.6588191364,967699.9401374926
1924364.636697248,967699.9161834507
1924364.6063161734,967699.8838218349
1924364.5730018353,967699.8484988372
1924364.5355729745,967699.8084151095
1924364.4981927443,967699.7691154982
1924364.460297022,967699.7295250787
1924364.4306874333,967699.6980535198
1924364.3963449032,967699.6614268819
1924364.3587632957,967699.6207649292
1924364.3212050446,967699.5807425891
1924364.2830016704,967699.540552718
1924364.2529019401,967699.5089142275
1924364.2177565158,967699.4728414825
1924364.1807651778,967699.4331720338
1924364.1430804092,967699.3924684233
1924364.112595137,967699.3603333301
1924364.074909888,967699.3197534946
1924364.0673478055,967699.3114311354
1924364.0368364656,967699.2793578252
1924364.0014602437,967699.2428509623
1924363.9625636765,967699.2015650367
1924363.9314365545,967699.1684166016
1924363.8922236445,967699.1287798265
1924363.8536319402,967699.088815377
1924363.826102972,967699.0603637885
1924363.7868922951,967699.0201493889
1924363.7472186643,967698.9794174576
1924363.7071313495,967698.9387870786
1924363.6673262552,967698.8986528956
1924363.6429851078,967698.8741332701
1924363.5991152362,967698.8297336644
1924363.5584109402,967698.7883375944
1924363.5177300053,967698.747581137
1924363.4851817358,967698.714550989
1924363.444270559,967698.6732160108
1924363.4071630626,967698.6368674855
1924363.3654220465,967698.5963751163
1924363.332275927,967698.5643122494
1924363.2901201092,967698.524210236
1924363.2484548287,967698.4841720102
1924363.215180835,967698.451778572
1924363.1523131188,967698.3904923383
1924363.110417996,967698.3497724438
1924363.077222531,967698.3171111193
1924363.0353012588,967698.2764736407
1924363.0018226958,967698.2435430397
1924362.9643310169,967698.2063472104
1924362.922383358,967698.1658540398
1924362.9140457262,967698.1576937148
1924362.8812643467,967698.1248276934
1924362.8397815546,967698.0843569465
1924362.7983507437,967698.0438038799
1924362.7695301804,967698.0153679237
1924362.7275303812,967697.9749983252
1924362.686748123,967697.933725728
1924362.6461739426,967697.8920825961
1924362.6142996554,967697.858436154
1924362.5821654715,967697.8252012992
1924362.537291091,967697.7800551307
1924362.4967120483,967697.7396703913
1924362.464393542,967697.7073425313
1924362.3160048847,967697.5579464026
1924362.2767205525,967697.5167414802
1924362.2366603483,967697.4757811145
1924362.1730847,967697.4105312262
1924362.0976470085,967697.3333940504
1924362.0580759102,967697.2928687956
1924361.9879426982,967697.220043093
1924361.8744340695,967697.1018707149
1924361.842865604,967697.0692981909
1924361.8037608906,967697.0284034029
1924361.7722457622,967696.9953978627
1924361.729282357,967696.9503828492
1924361.6984129895,967696.9173798044
1924361.582396829,967696.7930294484
1924361.4061087668,967696.6041021156
1924361.18276582,967696.372805164
1924361.1165135454,967696.3050280908
1924361.077871388,967696.2647539768
1924361.0072693285,967696.1929373016
1924360.9754944649,967696.1603020857
1924360.9322931664,967696.1166889627
1924360.7539949657,967695.9332413205
1924360.6741301706,967695.8520229548
1924360.5597636555,967695.735270669
1924360.4482286747,967695.6210667796
1924360.376032233,967695.5474078857
1924360.2159762557,967695.3892195899
1924360.1459833682,967695.3201902624
1924360.105225036,967695.2794128419
1924360.072107713,967695.246586762
1924360.0308575674,967695.2060756295
1924359.89296645,967695.0674061725
1924359.8591796884,967695.0340205003
1924359.817573344,967694.992105165
1924359.7428320586,967694.915238823
1924359.5418380694,967694.7159835668
1924359.3113336894,967694.4863298341
1924359.150657652,967694.3214963425
1924359.0394592849,967694.2070874164
1924358.886164519,967694.0505755857
1924358.811552953,967693.9735653186
1924358.734634038,967693.892048858
1924358.628716476,967693.7813943118
1924358.3305256693,967693.4674128575
1924358.2907056978,967693.4244523037
1924358.2234816235,967693.3541546052
1924357.8937153693,967693.0094159534
1924357.8508025291,967692.9646899109
1924357.7730332147,967692.8826544
1924357.667299029,967692.7713403881
1924357.5890214038,967692.6871574227
1924357.557224949,967692.6534287208
1924357.518230518,967692.6107395353
1924357.4860215755,967692.576802944
1924357.4244325932,967692.5121589239
1924357.3139897904,967692.3960818684
1924357.1664156895,967692.2431403983
1924357.0853981334,967692.1594419406
1924356.9764178612,967692.0459079795
1924356.944234032,967692.0121571469
1924356.7966020557,967691.8608245552
1924356.756151713,967691.8205640335
1924356.7170692652,967691.7805976182
1924356.5737250478,967691.6359862462
1924356.3700515688,967691.4282829316
1924356.3404902406,967691.3976985778
1924356.2680059515,967691.3250080948
1924356.1980943368,967691.255009418
1924356.1188141946,967691.176248158
1924356.0952720572,967691.1521854282
1924356.0523533255,967691.1089859415
1924356.0134235502,967691.0696183699
1924355.9749580848,967691.0304176317
1924355.936260226,967690.9911953653
1924355.8699543404,967690.9239337462
1924355.8304594108,967690.8837594289
1924355.790861873,967690.8433990489
1924355.759757025,967690.8111789773
1924355.719436159,967690.7708364298
1924355.6874278858,967690.738447825
1924355.651817551,967690.7023732078
1924355.6200639918,967690.6709139262
1924355.6121643684,967690.6630440966
1924355.5798712408,967690.6308400558
1924355.5409675387,967690.591410694
1924355.5012930704,967690.5509056057
1924355.4737122322,967690.5225156515
1924355.433344256,967690.4809970234
1924355.393648106,967690.4394191075
1924355.3855180815,967690.4310120157
1924355.353486211,967690.398045687
1924355.280933136,967690.3231062844
1924355.2442212687,967690.2846549874
1924355.2038794414,967690.2430539448
1924355.163515531,967690.2004832177
1924355.1304807435,967690.1663577454
1924355.0892670623,967690.1231029483
1924355.0519373403,967690.0841128927
1924355.0111888477,967690.0407980102
1924354.8809438543,967689.9020960575
1924354.8438192622,967689.8634987556
1924354.8109676018,967689.8287757303
1924354.7702176734,967689.7858321703
1924354.7293882603,967689.7434040467
1924354.6897729537,967689.700959988
1924354.6652813994,967689.6752638352
1924354.621005708,967689.6289440012
1924354.5806163715,967689.5862700215
1924354.5398138247,967689.5435738134
1924354.499062783,967689.5009190637
1924354.4663901813,967689.466650577
1924354.429578827,967689.4272086677
1924354.3889623606,967689.3831516157
1924354.3481686707,967689.3381655451
1924354.31625225,967689.3020639378
1924354.274708922,967689.2572193756
1924354.241655884,967689.2211340057
1924354.1796153001,967689.1530430288
1924354.171229047,967689.1440985731
1924354.13776169,967689.1082797832
1924354.0960424144,967689.0621761283
1924354.054424386,967689.0166092342
1924354.0293973319,967688.9891162197
1924353.983918943,967688.9398623144
1924353.9430738357,967688.8948141477
1924353.9023789228,967688.8510043476
1924353.8622028525,967688.8066189189
1924353.8300259782,967688.7710733038
1924353.7940666298,967688.7317378251
1924353.7538385014,967688.6874553476
1924353.7133759833,967688.6436670689
1924353.6808315825,967688.6096466323
1924353.6412706564,967688.5665013626
1924353.6051255506,967688.5284442082
1924353.566101641,967688.4867038329
1924353.534900419,967688.4526885852
1924353.496728912,967688.4109515053
1924353.4199173618,967688.3284038751
1924353.3560261694,967688.257933317
1924353.2510816348,967688.1428263753
1924353.1873184824,967688.072645126
1924353.1495292461,967688.0322504496
1924353.111378069,967687.9919369005
1924353.073924311,967687.9516260402
1924353.0432601052,967687.919015686
1924353.0084507652,967687.8828822522
1924352.969264777,967687.8429772921
1924352.9300809407,967687.8025153317
1924352.898819528,967687.7707072264
1924352.8597398906,967687.7300187455
1924352.8241300473,967687.6938203253
1924352.7836555727,967687.6531264519
1924352.7508478423,967687.6204046588
1924352.7103716102,967687.5801646262
1924352.6693578856,967687.5386434782
1924352.6287563317,967687.4974127355
1924352.5998603848,967687.4684400426
1924352.5751063845,967687.4438156049
1924352.5666918298,967687.4355105559
1924352.5333189443,967687.4019820143
1924352.4910927883,967687.3600435813
1924352.44861008,967687.3176503007
1924352.422800465,967687.2921347026
1924352.3755251868,967687.246649062
1924352.3321896791,967687.2043556311
1924352.2891379888,967687.1621458172
1924352.2454925154,967687.119851187
1924352.2106990397,967687.0862965228
1924352.170886821,967687.0480188766
1924352.1261312799,967687.0055549146
1924352.0813251154,967686.9628225726
1924352.0455236954,967686.9294084146
1924352.0013866504,967686.887318178
1924351.9666167712,967686.8543412356
1924351.8430782084,967686.7314881026
1924351.8010595755,967686.6893235396
1924351.7305089396,967686.61758942
1924351.705032727,967686.5926939971
1924351.6964632694,967686.5843677174
1924351.6623640265,967686.5516409205
1924351.6201877778,967686.5101565244
1924351.5784764772,967686.4686739246
1924351.545101602,967686.4356611137
1924351.5081245906,967686.3989829131
1924351.4670561,967686.3582660989
1924351.4270456175,967686.3178215583
1924351.4189668596,967686.3095178074
1924351.387140852,967686.2767585394
1924351.3550027248,967686.244555066
1924351.3190063904,967686.2081075816
1924351.2793562599,967686.1679945122
1924351.2396545478,967686.1278606147
1924351.2076457345,967686.0956163793
1924351.1681264308,967686.0550705876
1924351.1360424377,967686.022227802
1924351.0923563978,967685.9770654748
1924351.0610752231,967685.9436894231
1924351.0211719756,967685.9022344379
1924350.9813722873,967685.8607179653
1924350.9418309045,967685.8192024938
1924350.9178015161,967685.794230141
1924350.8650554838,967685.7406777437
1924350.8329470197,967685.7074841526
1924350.7935091974,967685.6659071905
1924350.7532198508,967685.6241000084
1924350.720955843,967685.5910502248
1924350.7128003153,967685.5825605076
1924350.6849951574,967685.5520654191
1924350.6449425914,967685.5091451486
1924350.6039846865,967685.4665514452
1924350.5633422502,967685.4225355159
1924350.5310837503,967685.3880623045
1924350.493987881,967685.3487224028
1924350.4538325542,967685.3056573225
1924350.413007472,967685.2621151663
1924350.38100951,967685.2270653308
1924350.3406994408,967685.1839377589
1924350.3083137837,967685.1489483087
1924350.263757733,967685.1016577476
1924350.2310356433,967685.0668320359
1924350.1913960462,967685.0239958721
1924350.1508260793,967684.9812798882
1924350.110434531,967684.9391834899
1924350.0822887148,967684.9099454947
1924349.9943501344,967684.819164771
1924349.9628107415,967684.7857670784
1924349.892188214,967684.7125885708
1924349.8563976523,967684.6763687964
1924349.817522999,967684.6361143037
1924349.7777731426,967684.5950724955
1924349.7372726118,967684.5544403783
1924349.7040518485,967684.5216550716
1924349.6663275957,967684.484499482
1924349.6243381563,967684.4414685589
1924349.5821934128,967684.3985195558
1924349.5385521033,967684.3551521677
1924349.5044337388,967684.3206923852
1924349.4657595076,967684.2820477793
1924349.4230688172,967684.2400043692
1924349.3810269183,967684.1971795388
1924349.34754953,967684.1639600146
1924349.3057634619,967684.1217756949
1924349.2636910249,967684.0801678956
1924349.190685408,967684.0087130547
1924349.1472698706,967683.9670794327
1924349.0678022022,967683.890070839
1924349.0273996512,967683.8508212833
1924348.9923780216,967683.8161517082
1924348.947188167,967683.7724482485
1924348.9024363928,967683.7290146722
1924348.8578135292,967683.6856434819
1924348.8220928046,967683.6514044225
1924348.7366492394,967683.5700404715
1924348.5718520042,967683.4155879959
1924348.528922383,967683.3752146603
1924348.3674334362,967683.220259233
1924348.2608703957,967683.116244684
1924348.102551093,967682.9632406975
1924347.9391727066,967682.8092681722
1924347.9006501934,967682.7714699596
1924347.6962520664,967682.5708600336
1924347.6527377628,967682.5280501206
1924347.574452323,967682.4525932997
1924347.4887107713,967682.3681337112
1924347.458499329,967682.3386814143
1924347.3733983536,967682.2555652332
1924347.339457539,967682.2219519359
1924347.305309922,967682.1883791001
1924347.2703121346,967682.1542253405
1924347.0981203886,967681.981528176
1924347.0246760084,967681.9033050543
1924346.9395544943,967681.8121431952
1924346.828722071,967681.696662609
1924346.7827260792,967681.6476748036
1924346.7412558137,967681.603985709
1924346.6270648236,967681.4819731314
1924346.5908462482,967681.4428841447
1924346.5178849932,967681.3666433354
1924346.4037388875,967681.2463844573
1924346.2474021583,967681.075006987
1924346.168665687,967680.9892747932
1924346.0938650728,967680.9077456534
1924346.0522745168,967680.8617661879
1924345.9795337922,967680.7819366498
1924345.8917169305,967680.6864114717
1924345.8040764946,967680.5920216122
1924345.6615637944,967680.4328278602
1924345.5090011964,967680.260722288
1924345.3872130152,967680.1261167934
1924345.3187936933,967680.0509869026
1924345.279520379,967680.0069555864
1924345.208685527,967679.9285774856
1924345.1703909738,967679.8852719928
1924345.0972408028,967679.8044506264
1924345.0673564074,967679.770584815
1924345.0293917467,967679.7288071939
1924344.9529977182,967679.6451882656
1924344.8856549002,967679.5722286532
1924344.8532180055,967679.5371358141
1924344.697814378,967679.3716207322
1924344.56623364,967679.2310359733
1924344.4439864932,967679.101565474
1924344.2784417602,967678.9266865142
1924344.1133532033,967678.7540785839
1924343.966583203,967678.600335185
1924343.8162943916,967678.4414207325
1924343.7755965814,967678.3983741151
1924343.6931223092,967678.3106675907
1924343.5347930877,967678.1468946716
1924343.4190201913,967678.0265056335
1924343.2970934585,967677.9010178759
1924343.1591068034,967677.7604082922
1924343.1500754412,967677.7512962784
1924343.0702145714,967677.6691079902
1924342.9912839965,967677.5868201449
1924342.9084171692,967677.5004323868
1924342.7459609485,967677.3284534708
1924342.6244602005,967677.1996872148
1924342.5476474022,967677.1174900719
1924342.5011410536,967677.0668911214
1924342.3821211455,967676.9378456395
1924342.3389834184,967676.8911793677
1924342.2658593468,967676.8102961595
1924342.1104712782,967676.6340948362
1924341.9006301912,967676.3848805525
1924341.7532607294,967676.2058220671
1924341.6025741748,967676.0161883225
1924341.4111413294,967675.7693351157
1924341.378240007,967675.7274326368
1924341.22898467,967675.5350812863
1924341.1103169327,967675.3817765575
1924341.0032549012,967675.2398424448
1924340.738471981,967674.8770551718
1924340.518802086,967674.5644694953
1924340.413375229,967674.4138359339
1924340.3759517288,967674.3590430007
1924340.3003245485,967674.25081567
1924340.2630789084,967674.19678672
1924340.2012026047,967674.1062922651
1924340.1641085169,967674.0531509793
1924340.0700478733,967673.9157025181
1924340.0020888723,967673.8150759593
1924339.8268986263,967673.5494917965
1924339.70689482,967673.3609668855
1924339.667405081,967673.2994406532
1924339.5959803965,967673.1865878714
1924339.5003244816,967673.0341766598
1924339.4034449095,967672.8775728759
1924339.3043149323,967672.7151015367
1924339.2768478256,967672.670682602
1924339.2433535894,967672.6151209215
1924339.1193203188,967672.4132123255
1924339.0593813409,967672.3160413014
1924339.0270454055,967672.261536213
1924339.0071782921,967672.22898815
1924338.905982239,967672.0597422499
1924338.8189088753,967671.9122740933
1924338.7863412679,967671.8575618095
1924338.6961208533,967671.7023040642
1924338.6103801697,967671.5508801478
1924338.5479424146,967671.4385984787
1924338.4949183343,967671.3434346502
1924338.425902558,967671.2221948493
1924338.3415632402,967671.0757687415
1924338.2851888735,967670.9786114957
1924338.2232503358,967670.8708290283
1924338.0572046097,967670.5717774333
1924338.0303988366,967670.5233382422
1924337.9997914769,967670.469376204
1924337.9151108176,967670.3177088061
1924337.8118316496,967670.1260715278
1924337.6725706258,967669.8675578227
1924337.6138414573,967669.7581373815
1924337.5641418558,967669.66496685
1924337.5048912128,967669.5568028021
1924337.4699876881,967669.4916221839
1924337.4257984501,967669.4096336572
1924337.3725637922,967669.3088164412
1924337.3122777306,967669.1945419788
1924337.259968178,967669.0949661197
1924337.205331129,967668.9894192608
1924337.092596664,967668.771401189
1924337.061830372,967668.7117859733
1924336.9999123267,967668.5920383027
1924336.9178335306,967668.4288489097
1924336.805979183,967668.2036757043
1924336.7530082178,967668.0947932623
1924336.695232147,967667.9727098194
1924336.622719011,967667.8207387442
1924336.6004318208,967667.7727708761
1924336.5439398463,967667.6526109624
1924336.4961581395,967667.5511134118
1924336.411991314,967667.3734750939
1924336.3841130072,967667.3151707193
1924336.338935943,967667.2147766172
1924336.2453000608,967667.0009583408
1924336.1948538206,967666.8871345156
1924336.1142296866,967666.7084990353
1924336.0542179446,967666.570068165
1924335.9819986916,967666.4022339325
1924335.9319650275,967666.2885973578
1924335.7816936388,967665.9383210766
1924335.6859506173,967665.7083208985
1924335.5745986858,967665.4334318745
1924335.4287095482,967665.0721356019
1924335.404102892,967665.0094497341
1924335.3548383976,967664.8839540194
1924335.313174888,967664.7767450426
1924335.2234652648,967664.5362470122
1924335.1787432234,967664.4184018737
1924335.0883025813,967664.1865861346
1924335.0491293815,967664.083327068
1924335.0086322434,967663.9750911089
1924334.9489383595,967663.814608229
1924334.8619115334,967663.5750488996
1924334.759288386,967663.2940253041
1924334.7019851229,967663.12987957
1924334.5653954458,967662.7351371219
1924334.364537884,967662.1337040465
1924334.1729078945,967661.5440862393
1924334.1556745137,967661.4917850211
1924334.1345907976,967661.4265340455
1924334.0785305349,967661.2482410902
1924333.8925838447,967660.6318059302
1924333.838070463,967660.4409347995
1924333.7057592194,967659.9552316163
1924333.6718214867,967659.8140546615
1924333.6413463487,967659.679224441
1924333.5253298427,967659.1212770178
1924333.3738832022,967658.207102295
1924333.3191958503,967657.7541913458
1924333.283539155,967657.4364789281
1924333.250849058,967657.1464837486
1924333.2319207098,967656.9448165406
1924333.1967589357,967656.5793275221
1924333.1642357912,967656.199490406
1924333.135458709,967655.8595450952
1924333.1015855942,967655.4347505181
1924333.078215987,967655.1792843424
1924333.0614704126,967654.9942944166
1924333.0555883595,967654.9256570896
1924333.0489089168,967654.8561502253
1924333.0385418504,967654.7383348371
1924333.0060054376,967654.4153326236
1924332.9935236818,967654.2766111066
1924332.9673397106,967654.0208452177
1924332.9534545748,967653.8843256474
1924332.9341691053,967653.701533271
1924332.9263962533,967653.6342295544
1924332.9063356812,967653.4448120203
1924332.8891429564,967653.2752514107
1924332.8676125505,967653.0451463138
1924332.8555817525,967652.9033733325
1924332.8490257321,967652.8353522834
1924332.839319464,967652.7136610551
1924332.8233414355,967652.5172452063
1924332.8083993369,967652.3334794022
1924332.8031580332,967652.2661442282
1924332.7995727472,967652.2114202419
1924332.783917356,967652.0050620952
1924332.764933103,967651.7644869325
1924332.7349526614,967651.2483382007
1924332.7252400005,967651.1082864593
1924332.7174068843,967650.9831573013
1924332.7070294176,967650.7946436947
1924332.6942769375,967650.1987451303
1924332.6948242798,967650.0039817364
1924332.6961412197,967649.8172669291
1924332.6989008908,967649.6115164416
1924332.700105574,967649.4271117281
1924332.7128444442,967648.7054084552
1924332.7308515483,967647.9773716179
1924332.7407882607,967647.7192699702
1924332.7547693108,967647.4106617158
1924332.761525941,967647.333450073
1924332.7813037105,967647.1355222644
1924332.7875730332,967647.0640850691
1924332.8269967,967646.6155611775
1924332.89150259,967645.9801050557
1924332.9194118748,967645.7368232744
1924332.9898022963,967645.1560175323
1924333.088117175,967644.4147585541
1924333.1780626255,967643.7536344045
1924333.2200698783,967643.4784723687
1924333.2866673595,967643.0567280087
1924333.3906322953,967642.4573823948
1924333.4677242718,967642.0404647919
1924333.527799302,967641.7355214882
1924333.626686361,967641.2668250964
1924333.6404912095,967641.2038959186
1924333.7248933397,967640.847018594
1924333.9376221392,967640.0567532746
1924334.114066072,967639.4647025386
1924334.264691027,967639.0030143833
1924334.4638324252,967638.406327382
1924334.6361350126,967637.909858938
1924334.6606801988,967637.8416282663
1924334.7071672603,967637.7170601974
1924334.9107712177,967637.1753481908
1924334.9762264253,967637.0019404608
1924335.1135752848,967636.6400902254
1924335.1562680623,967636.528132884
1924335.2963953642,967636.1692022176
1924335.4842815723,967635.7174782592
1924335.625930493,967635.3791832605
1924335.881699888,967634.774113159
1924336.0759872836,967634.3369992875
1924336.1779857636,967634.1121381429
1924336.2002909132,967634.0620529928
1924336.2862585993,967633.874593386
1924336.3353855228,967633.7687261405
1924336.4208758054,967633.5844829305
1924336.4986879716,967633.4218918476
1924336.6012744675,967633.211948312
1924336.706958099,967632.9893294804
1924336.751934212,967632.8947512717
1924336.8525041917,967632.6852537916
1924336.9050744842,967632.5773575517
1924337.011846125,967632.3539383947
1924337.1215047056,967632.132098285
1924337.260952057,967631.8553952985
1924337.4019186771,967631.5732519564
1924337.4327395246,967631.5120184852
1924337.4637686124,967631.4503732257
1924337.5483142284,967631.2832903476
1924337.750927804,967630.8906659895
1924337.891707451,967630.6234578884
1924338.1029087375,967630.2277723668
1924338.248151694,967629.9553003595
1924338.3753650659,967629.7227595921
1924338.5540681921,967629.4012152903
1924338.705092629,967629.129941607
1924338.858788556,967628.855852009
1924339.0791249764,967628.4758393053
1924339.240596594,967628.2015941853
1924339.274453468,967628.1434669619
1924339.3321541785,967628.0448121489
1924339.3668597788,967627.9876371821
